-14.371897,-2.618862,11.918805
-15.048024,-4.019148,13.134253
-13.503931,-2.656538,14.011628
-16.169302,23.987804,41.248844
-16.972853,23.607195,39.116924
-15.111252,23.914297,39.478386
-7.621428,-15.921045,8.709540
-5.199450,-16.135254,7.562108
-5.894595,-17.850586,9.348000
-45.776569,-5.917443,55.846420
-44.869915,-6.193548,53.423630
-45.124409,-4.118493,54.305496
-53.557579,-5.732517,62.759445
-53.318027,-8.283506,62.159039
-54.116447,-6.908497,64.586372
23.041769,-25.755760,17.534760
23.810747,-24.469099,17.041121
24.341236,-26.076639,18.653975
-39.028919,11.499240,37.379604
-38.972862,10.170676,36.278416
-39.959988,9.385951,37.766838
-28.751898,-53.648903,54.958191
-27.068846,-54.835892,54.948616
-28.500366,-54.802395,56.226006
49.595852,0.465703,68.804596
46.985302,0.222329,68.804596
48.299324,-1.376597,68.804596
-47.006611,-31.117292,56.144848
-47.210388,-29.185658,54.679893
-45.802719,-31.344957,53.485340
3.725961,-15.947090,4.842391
2.899105,-17.406586,5.890270
1.490773,-15.798265,5.027385
33.755363,-9.396503,21.513449
32.348541,-8.550422,20.165945
33.387329,-7.068194,21.360836
11.066381,26.073526,52.793560
12.981595,25.631821,53.447128
12.195952,25.194309,51.506519
37.053486,-28.611694,54.268154
36.000362,-30.012312,55.410709
37.540066,-28.186932,56.417538
-0.868965,-55.142445,51.586910
-1.911765,-56.045284,52.629784
-2.494541,-55.211426,51.042324
0.147002,-33.919437,68.804573
-2.035891,-35.354794,68.804543
0.642314,-35.915169,68.804543
-52.777096,7.214081,63.057148
-51.586361,8.320683,61.011940
-52.186951,6.218218,61.458439
-52.587509,9.599493,63.662838
-51.229885,10.820907,61.518528
-3.870639,24.204336,45.931984
-2.307551,23.639679,46.426414
-3.494251,24.346012,47.623669
-25.089624,-25.376619,29.062866
-25.927626,-23.415806,28.398161
-23.899893,-24.296751,27.619310
20.588032,9.908718,35.396309
19.509941,10.150286,34.225098
20.900707,9.402197,33.461834
-8.076085,14.624372,18.913139
-7.259676,12.583670,20.390965
-7.276886,15.164052,21.305321
2.905472,18.256933,16.195923
3.854052,17.181660,14.973091
1.813294,17.809322,14.832633
-50.158939,-1.365906,54.764908
-49.668938,-2.961832,53.123501
-50.336117,-3.859920,54.583267
4.519911,-46.235683,40.883240
2.624445,-45.423298,39.290478
4.437595,-44.863667,38.800087
0.452423,-0.743467,66.939690
0.728074,-0.097141,64.790100
1.460784,0.872963,66.412926
-26.367308,-40.255451,39.835903
-25.825066,-41.876793,40.791500
-27.950809,-41.150333,41.483894
-6.673054,-32.631893,24.505045
-8.124614,-33.086124,25.699114
-8.430332,-31.314758,24.079567
-5.112329,-32.416523,23.519896
-5.041291,-33.686016,24.852966
-49.712608,12.453198,59.872494
-48.679428,14.295663,59.407288
-48.183041,13.172407,57.846611
-3.664224,33.396133,68.804619
-5.396668,31.303640,68.804619
-3.183795,31.556322,68.804619
-5.616141,28.220533,44.023491
-6.965228,28.783653,45.781544
-4.291657,28.323400,45.819031
-33.076569,23.536484,45.725422
-30.859043,24.758953,44.463699
-32.229172,23.540871,43.029652
-32.758934,-22.000187,32.381538
-33.568657,-20.183743,32.087948
-31.668739,-20.968592,31.048132
-17.992130,10.387876,13.729370
-17.602737,12.334833,14.306211
-19.501759,11.245745,15.169619
-7.889847,19.071943,26.031395
-7.165256,17.573954,24.574726
-6.302157,17.862209,26.559113
-29.718714,18.209646,22.933292
-29.336521,19.981134,24.320175
-28.257118,19.855665,22.407553
4.965407,-17.331415,5.652025
5.834738,-18.628353,6.492551
4.117625,-18.899300,6.839851
-8.210248,33.678730,65.945465
-5.841612,33.543877,65.518066
-6.887663,33.457493,64.069649
6.142433,-56.828522,61.601753
4.326153,-57.669327,62.407284
4.985503,-56.981846,60.260345
27.766970,-30.345448,25.675833
26.039486,-31.153175,25.072456
26.998314,-29.317890,23.767282
-45.683090,13.807702,54.478859
-46.720310,12.332368,54.927280
-46.887562,13.713301,56.279076
48.215973,-12.484030,40.780697
48.899273,-11.659961,42.381004
48.892719,-13.997421,42.339668
-36.570328,-53.984131,66.762260
-38.184059,-52.184708,66.905258
-37.328182,-52.254124,64.520340
24.464207,-48.189716,60.970715
24.891354,-48.370632,63.221668
23.386494,-48.975460,62.029472
27.619028,-14.749218,15.647212
28.466742,-13.001357,16.212044
29.301052,-15.136719,17.383852
-24.200840,-32.626839,37.574417
-24.745808,-34.472897,39.282963
-22.535892,-35.014908,38.305489
52.782776,-16.695543,56.907742
52.892658,-14.770536,56.320900
53.090561,-14.759959,58.605202
-2.688768,25.899902,34.530815
-3.351127,25.735039,32.966545
-4.666056,26.312811,34.290997
45.587128,5.978341,52.942516
46.146801,6.008046,55.210976
47.111111,4.240325,54.271347
-7.091602,-28.500711,20.535452
-8.795180,-27.556118,20.566196
-6.967370,-27.351059,19.284269
12.775001,15.784795,20.169512
12.483979,14.911357,18.199081
10.893031,16.133595,18.877291
21.463554,-7.853759,9.437641
20.081387,-9.324389,8.291005
19.823130,-7.061039,8.185601
-18.852537,-35.968719,37.182835
-17.314533,-34.222252,35.328884
-19.611307,-34.086407,36.050980
10.492826,21.822716,35.292812
12.359143,21.309366,36.022381
12.401601,20.629299,34.005203
6.168705,19.533293,21.491213
4.307249,20.301859,21.397411
5.782251,20.276463,23.068520
13.849083,-34.235203,22.422396
13.203219,-32.908276,20.758081
15.470128,-33.184448,21.525019
-37.889000,1.992817,31.451302
-36.612583,2.289732,29.512194
-37.130665,0.360072,30.275396
0.656745,17.284216,13.402625
-1.186132,16.795628,12.012507
-1.227267,17.877974,13.644064
-10.437630,-30.223740,45.075066
-11.150594,-29.633730,47.027073
-11.907732,-28.502804,45.280087
-32.906521,-12.411503,28.280071
-33.974297,-14.072186,29.856440
-34.323788,-11.852158,29.387041
-5.262494,-28.229769,19.275278
-5.758823,-29.867619,21.203941
8.874413,19.378096,24.553234
10.770993,18.829451,25.645098
9.960799,18.407284,23.167604
-40.389904,-6.204111,42.461212
-40.669415,-3.740771,43.262230
-41.253326,-5.305423,44.497261
-0.169235,15.496661,42.808392
0.483542,16.591501,44.266922
0.475428,16.822489,41.978073
-11.526787,-36.140339,30.182775
-11.176316,-34.473419,28.504030
-9.101597,-35.979534,29.026392
10.537223,-34.570072,22.378275
12.082834,-35.565666,23.752327
9.499583,-35.581738,23.560640
1.673361,25.324814,37.193241
3.780046,24.896490,38.039612
3.266325,24.537668,35.922798
50.352058,-22.373264,68.804573
50.557228,-23.615141,66.803391
51.172951,-22.033096,66.560402
-32.793793,-4.484042,25.266518
-34.332142,-4.401570,27.162041
-33.459152,-2.559520,25.536831
9.583659,-23.576229,10.727908
10.407858,-22.242407,9.564823
11.574993,-23.651873,11.001249
4.290889,-18.262730,11.408586
2.429275,-17.072687,10.557477
2.307788,-18.984604,11.981701
-41.248863,-43.842190,59.167126
-39.637028,-45.364532,58.263268
-40.662273,-45.668533,60.509682
33.977356,-31.826721,49.666588
32.615612,-33.064770,48.671959
32.361637,-33.538864,50.540291
-46.556671,-28.972185,52.906910
-45.553009,-29.835205,51.483551
-38.810204,-45.087471,56.582779
-40.307682,-43.390984,56.912292
-38.652390,-43.807240,54.752068
48.641014,-0.213496,51.117935
49.480511,-1.948861,51.466339
48.886810,-1.889968,49.510498
5.739012,21.776072,28.628736
3.486336,22.514139,28.024632
3.807744,22.866718,30.060261
-7.056359,-11.268892,5.124089
-6.245660,-9.683281,3.813072
-4.669182,-11.088060,3.910668
-17.021786,26.065369,23.696527
-15.251850,25.945965,23.152073
-16.766422,25.246325,21.653950
38.813057,14.472814,61.645393
39.606579,13.924851,63.927628
40.457710,13.181583,62.468121
-44.771862,-31.754595,51.672615
-41.816978,-15.943875,38.005440
-42.151138,-14.112123,37.873585
-40.891640,-14.867231,36.643528
-1.321769,-53.281498,62.873619
-1.192898,-54.287346,65.031738
-0.012995,-52.194950,64.876328
8.595094,-11.232652,3.187283
8.216564,-8.993725,2.483331
10.323019,-9.250942,3.150516
-30.911907,-55.776615,60.266766
-32.745373,-54.014870,59.871929
-30.593361,-54.805916,58.420799
-29.206453,30.167908,62.218033
-29.598951,30.482172,64.220947
-27.584282,30.977407,63.890957
32.632023,2.713733,36.179420
32.936394,3.960507,38.735474
31.319706,4.582677,37.697739
-22.042582,26.017466,26.659807
-20.503586,26.066811,25.170584
-22.184351,25.272440,24.261009
-0.748251,5.528838,40.371655
-1.820857,4.795554,38.844852
-0.299259,6.578469,38.565075
-8.812880,26.245392,28.124727
-10.119422,26.688866,29.467064
-8.356012,26.419481,29.974800
-50.394695,4.202656,68.804657
-51.378677,2.904954,68.804527
-49.075317,2.606491,68.801819
-18.585846,-17.207157,18.430895
-16.710382,-17.750151,17.244890
-17.521145,-19.225481,19.193169
-9.804834,-32.310150,38.489422
-8.701663,-33.239529,40.195328
-9.589397,-31.537811,40.327763
-29.320889,23.542673,66.901894
-29.421169,22.946871,64.484772
-27.978867,23.670248,65.381935
21.722107,25.022125,68.804619
20.006496,26.055687,67.024155
19.950117,25.928053,68.804619
-34.268620,19.501764,36.348736
-34.152176,18.763931,34.319721
-35.301880,17.750771,35.750435
-28.320675,-24.676344,30.738379
-29.795534,-25.037107,31.926670
-29.408579,-23.564575,30.812483
-29.316595,-27.124615,32.834568
-31.082960,-25.966637,33.349842
32.393005,-33.383945,64.921280
33.699619,-32.529621,66.595451
34.004967,-32.143089,64.826660
-34.500458,-21.516846,33.448292
-47.989796,-9.147113,47.796150
-48.473694,-7.342090,49.154690
-47.694538,-6.840326,47.246891
-12.489654,-7.162815,6.271986
-11.949236,-5.291510,5.184807
-10.811211,-7.163397,5.145675
14.470127,16.533960,24.130236
16.593876,15.942447,25.614122
16.464373,15.144349,23.331835
38.134014,-8.051637,25.983673
36.745041,-7.000275,24.702374
38.314766,-5.862868,26.554176
-25.388990,24.134737,25.360916
-23.768000,25.129475,25.806509
-24.179737,24.290533,23.939808
-10.889499,0.707264,48.480801
-11.012578,1.754710,46.346813
-11.756455,0.208440,46.673817
