epoch,beta,train_mse,train_kl,validation_mse,validation_kl
30,0.00012,0.8708568300519671,3.259102991649083,0.6919543743133545,2.8505287170410156
31,0.000124,0.8650758181299482,3.3912875652313232,0.6944081783294678,2.6770434379577637
32,0.000128,0.857550825391497,3.3483546461377824,0.688135027885437,2.9156901836395264
33,0.000132,0.849277913570404,3.4494218145098006,0.6852331161499023,2.7555606365203857
34,0.00013600000000000003,0.8451092072895595,3.35629449571882,0.6923304796218872,2.83369779586792
35,0.00014000000000000001,0.8356971400124686,3.415719509124756,0.6857033371925354,2.8194403648376465
36,0.000144,0.831617431981223,3.439425298145839,0.6837733387947083,2.768402576446533
37,0.000148,0.8347380672182355,3.4944605146135603,0.6925802826881409,3.10736346244812
38,0.000152,0.8369276353291103,3.736969368798392,0.6850042939186096,2.9113974571228027
39,0.000156,0.832202000277383,3.561656815665109,0.6973727345466614,3.1832504272460938
40,0.00016,0.8270025253295898,3.5801927021571567,0.6865590810775757,2.926314115524292
41,0.000164,0.8195142490523202,3.5152567454746793,0.6997572779655457,3.279573917388916
42,0.00016800000000000002,0.815811208316258,3.682457378932408,0.6826009154319763,2.9996442794799805
43,0.00017199999999999998,0.806260883808136,3.7279443740844727,0.6925529837608337,3.2383532524108887
44,0.000176,0.7975409541811261,3.7440402507781982,0.6887298822402954,2.976658821105957
45,0.00017999999999999998,0.7941207800592694,3.5578502246311734,0.6913822889328003,3.0193614959716797
46,0.000184,0.7883667179516384,3.6339144706726074,0.6873935461044312,2.964306592941284
47,0.00018800000000000002,0.7885488101414272,3.6313555581229076,0.6885745525360107,3.1206328868865967
48,0.000192,0.788264981337956,3.788165637425014,0.6868011355400085,3.0049006938934326
49,0.00019600000000000002,0.7885971750531878,3.640374388013567,0.6877898573875427,3.1764209270477295
50,0.0002,0.7755466018404279,3.681989465441023,0.6889281868934631,2.9646739959716797
51,0.000204,0.768146208354405,3.6017191069466725,0.6936101317405701,3.0553853511810303
52,0.000208,0.7648240157536098,3.5281376157488142,0.6985026597976685,2.938828945159912
53,0.000212,0.7649691104888916,3.6498943737574985,0.6952972412109375,2.97810435295105
54,0.000216,0.7583534121513367,3.704526901245117,0.6918386220932007,3.0579543113708496
55,0.00022,0.7585966246468681,3.6558068820408414,0.6926354765892029,3.0936946868896484
56,0.000224,0.7485754064151219,3.710146256855556,0.6918724775314331,3.1195180416107178
57,0.000228,0.7470828890800476,3.8034872327532088,0.6917999982833862,3.145538330078125
58,0.00023200000000000003,0.7412228669439044,3.7340503420148576,0.6993652582168579,3.1432549953460693
59,0.000236,0.7388251594134739,3.756379706518991,0.6999128460884094,3.133511543273926
60,0.00024,0.7387732097080776,3.8694699832371304,0.689924955368042,3.2943501472473145
61,0.000244,0.7360931634902954,3.8975014686584473,0.7098848819732666,3.4902167320251465
62,0.000248,0.7447606240000043,4.01074572971889,0.7015880942344666,3.2436680793762207
63,0.000252,0.7653228044509888,4.070481300354004,0.7480645179748535,3.7668724060058594
64,0.000256,0.7483783875192914,3.9292118889944896,0.6999858617782593,3.3037891387939453
65,0.00026000000000000003,0.7413693581308637,3.906604153769357,0.7138035297393799,3.3517463207244873
66,0.000264,0.7219002332006182,3.838766881397792,0.6938576102256775,3.298109531402588
67,0.000268,0.7199325731822422,3.739105088370187,0.696767270565033,3.1611526012420654
68,0.00027200000000000005,0.7147030745233808,3.8542607171194896,0.6963841319084167,3.2824597358703613
69,0.00027600000000000004,0.717385573046548,3.903759786060878,0.7060462832450867,3.3892955780029297
70,0.00028000000000000003,0.7105363948004586,3.8714355741228377,0.6925656199455261,3.3466734886169434
71,0.00028399999999999996,0.7057798164231437,3.913264887673514,0.6900160312652588,3.3031022548675537
72,0.000288,0.721814113003867,3.919121026992798,0.7291746735572815,3.500548839569092
73,0.000292,0.7099087323461261,4.01179804120745,0.697494387626648,3.3914794921875
74,0.000296,0.706923416682652,3.964380979537964,0.7371321320533752,3.5311970710754395
75,0.0003,0.7081115927015033,4.144676412854876,0.7056301236152649,3.5546274185180664
76,0.000304,0.7119112355368478,3.946508066994803,0.7115160822868347,3.45859956741333
77,0.000308,0.7072041801043919,4.101551941462925,0.700355589389801,3.476762294769287
78,0.000312,0.6957367147718158,3.9136736392974854,0.7195501923561096,3.4093704223632812
79,0.000316,0.6907929607800075,3.8688700880323137,0.7089681029319763,3.323930263519287
80,0.00032,0.6866467595100403,3.9622017996651784,0.7030928730964661,3.4548251628875732
81,0.000324,0.6812177896499634,3.886143139430455,0.7124103903770447,3.3882408142089844
82,0.000328,0.6797465511730739,3.905839034489223,0.7207776308059692,3.471832275390625
83,0.00033200000000000005,0.6799420544079372,4.02342905317034,0.7212496995925903,3.540402412414551
84,0.00033600000000000004,0.6778346300125122,3.9539902550833568,0.7318516969680786,3.5343329906463623
85,0.00034,0.6720336164746966,4.021112373897007,0.7163717746734619,3.5539557933807373
86,0.00034399999999999996,0.6676445858819144,4.02778046471732,0.7181740999221802,3.594374656677246
87,0.000348,0.6668542964117867,4.049235786710467,0.7012244462966919,3.604271650314331
88,0.000352,0.6638520359992981,4.083181517464774,0.731753945350647,3.6484947204589844
89,0.000356,0.6620633091245379,4.130576201847622,0.7186373472213745,3.680602788925171
90,0.00035999999999999997,0.6584983808653695,4.128941740308489,0.717457115650177,3.6810646057128906
91,0.000364,0.6587277735982623,4.067866734095982,0.7345727682113647,3.6529290676116943
92,0.000368,0.6542420983314514,4.174112319946289,0.7180642485618591,3.716592311859131
93,0.000372,0.6517356634140015,4.152065345219204,0.7287089824676514,3.6679210662841797
94,0.00037600000000000003,0.6522940226963588,4.103502682277134,0.7507240176200867,3.709315299987793
95,0.00038,0.6671516469546727,4.1457610811506,0.718116283416748,3.7421112060546875
96,0.000384,0.6467471207891192,4.154795476368496,0.7340681552886963,3.7539100646972656
97,0.000388,0.6469776034355164,4.069075584411621,0.7419670224189758,3.6759190559387207
98,0.00039200000000000004,0.6474287509918213,4.060035228729248,0.7136898636817932,3.62801456451416
99,0.00039600000000000003,0.6569398556436811,4.125644547598703,0.7724806070327759,3.7788329124450684
100,0.0004,0.6589568257331848,4.072141511099679,0.7116963267326355,3.5677878856658936
101,0.000404,0.6477856380598885,4.019167082650321,0.7364599108695984,3.72947096824646
102,0.000408,0.6470018795558384,4.072791065488543,0.7433187961578369,3.553924322128296
103,0.000412,0.646111181804112,4.030596937452044,0.7527013421058655,3.7177436351776123
104,0.000416,0.6464347669056484,3.963416882923671,0.717400312423706,3.5810294151306152
105,0.00042,0.6652972017015729,4.03365911756243,0.7820678353309631,3.700371503829956
106,0.000424,0.6674875617027283,3.9355001790182933,0.7083293795585632,3.368457555770874
107,0.000428,0.6629789556775775,3.8394528457096646,0.7338982820510864,3.6347968578338623
108,0.000432,0.6606588959693909,3.858865124838693,0.7195200324058533,3.309413433074951
109,0.000436,0.6513847027506147,4.026970182146345,0.781754195690155,3.8191211223602295
110,0.00044,0.6420782293592181,4.039252281188965,0.7258660197257996,3.595993757247925
111,0.000444,0.6596807326589312,3.9479124205453053,0.7837731242179871,3.81868314743042
112,0.000448,0.6590765033449445,4.032320771898542,0.7113414406776428,3.487339735031128
113,0.00045200000000000004,0.6444356696946281,4.080364295414516,0.7635815739631653,3.8428359031677246
114,0.000456,0.6362586958067757,4.111762523651123,0.7135130167007446,3.677286148071289
115,0.00046,0.6403687681470599,3.937491144452776,0.7649508714675903,3.8580451011657715
116,0.00046400000000000006,0.6303707957267761,4.086638961519514,0.7319545149803162,3.794325590133667
117,0.00046800000000000005,0.6367710913930621,4.073330742972238,0.7512386441230774,3.727299690246582
118,0.000472,0.6310165567057473,4.121310302189419,0.7274303436279297,3.8057687282562256
119,0.00047599999999999997,0.6203933528491429,4.044667720794678,0.7686580419540405,3.81503963470459
120,0.00048,0.6197447223322732,4.182874475206647,0.7123292684555054,3.879350185394287
121,0.000484,0.6065808194024223,4.203908239092145,0.7711924314498901,3.8819403648376465
122,0.000488,0.6052783557346889,4.192672388894217,0.7617993950843811,3.812220573425293
123,0.000492,0.6013288583074298,4.211342879704067,0.7462478876113892,3.9522390365600586
124,0.000496,0.6001994694982257,4.208581583840506,0.7416306734085083,3.859851837158203
125,0.0005,0.5947005323001316,4.186275039400373,0.7730791568756104,3.9019827842712402
126,0.000504,0.5950805033956256,4.173814296722412,0.7646435499191284,3.807833433151245
127,0.000508,0.5936999320983887,4.1948732648577005,0.7790735960006714,3.931278944015503
128,0.000512,0.5915417075157166,4.13314151763916,0.757744550704956,3.7436130046844482
129,0.0005160000000000001,0.5876978465488979,4.110915388379778,0.7801374197006226,3.8376986980438232
130,0.0005200000000000001,0.58815484387534,4.107854536601475,0.7463740706443787,3.74082088470459
131,0.000524,0.5881773701735905,4.1110454968043735,0.779369592666626,3.8621726036071777
132,0.000528,0.5877886201654162,4.12835236958095,0.7412376999855042,3.7103919982910156
133,0.000532,0.5910537157739911,4.099095480782645,0.7837622165679932,3.8707642555236816
134,0.000536,0.5826389789581299,4.109565802982876,0.7575172185897827,3.755291700363159
135,0.00054,0.5802880525588989,4.1613657133919855,0.7688069939613342,3.8866546154022217
136,0.0005440000000000001,0.5780559011868068,4.130279302597046,0.7682387232780457,3.7656283378601074
137,0.0005480000000000001,0.5769423586981637,4.219789709363665,0.766391932964325,3.939268112182617
138,0.0005520000000000001,0.5776253896100181,4.190918036869594,0.7836354970932007,3.8336455821990967
139,0.0005560000000000001,0.5799173585006169,4.226494789123535,0.7674129009246826,3.98419189453125
140,0.0005600000000000001,0.5761942267417908,4.162707056318011,0.7637956142425537,3.796851873397827
141,0.0005639999999999999,0.5762599962098258,4.252315998077393,0.7852297425270081,3.9577386379241943
142,0.0005679999999999999,0.577673077583313,4.1240717342921664,0.7432767748832703,3.772324323654175
143,0.0005719999999999999,0.5795888985906329,4.203967707497733,0.7983822822570801,3.968611478805542
144,0.000576,0.5715819128922054,4.195131165640695,0.7589856386184692,3.7924509048461914
145,0.00058,0.5793119072914124,4.027903148106167,0.7953044772148132,3.745387077331543
146,0.000584,0.5696228402001517,4.102418422698975,0.7707588076591492,3.765897274017334
147,0.000588,0.5644743272236415,4.093531336103167,0.7799957990646362,3.719425916671753
148,0.000592,0.5607874308313642,4.108695983886719,0.7840216159820557,3.816251754760742
149,0.000596,0.5586968404906136,4.028803280421665,0.7813698649406433,3.686589002609253
150,0.0006,0.5553470764841352,4.096502372196743,0.7771952152252197,3.7968783378601074
151,0.000604,0.5605372020176479,4.123347350529262,0.7666804790496826,3.7432966232299805
152,0.000608,0.5704076886177063,4.084038053240095,0.821595311164856,3.8877992630004883
153,0.000612,0.5787783350263324,4.133637087685721,0.736993670463562,3.680757999420166
154,0.000616,0.6135043587003436,4.0645797593253,0.87660151720047,3.878185749053955
155,0.00062,0.5818391868046352,4.020326341901507,0.7741243839263916,3.5947494506835938
156,0.000624,0.5856706840651376,3.920374665941511,0.7933376431465149,3.738391876220703
157,0.000628,0.5956799473081317,3.9230191026415144,0.7701608538627625,3.5378215312957764
158,0.000632,0.5842034987040928,3.9736054965427945,0.8480049967765808,3.680725574493408
159,0.0006360000000000001,0.5901444384029934,3.8861400740487233,0.7290266752243042,3.4421002864837646
160,0.00064,0.574155215706144,3.8995657648359026,0.8300496935844421,3.66400408744812
161,0.000644,0.5845754785197121,4.039254869733538,0.7611827850341797,3.558450222015381
162,0.000648,0.5777732389313834,3.8971662861960277,0.7911927103996277,3.743889570236206
163,0.000652,0.5865223790918078,3.998962197984968,0.736763596534729,3.5536751747131348
164,0.000656,0.5839631046567645,3.872216360909598,0.8944891691207886,3.6196608543395996
165,0.00066,0.5884979707854134,3.8985026563916887,0.7467526793479919,3.369391918182373
166,0.0006640000000000001,0.5897056375231061,3.73362398147583,0.8098369240760803,3.4946603775024414
167,0.0006680000000000001,0.5783418246677944,3.7270606585911343,0.7767285108566284,3.2129874229431152
168,0.0006720000000000001,0.5718066607202802,3.7173116547720775,0.7810338735580444,3.3392186164855957
169,0.0006760000000000001,0.5567529499530792,3.614204100200108,0.7440882921218872,3.303469657897949
170,0.00068,0.5382346553461892,3.6929989201681956,0.7769960761070251,3.3235621452331543
171,0.000684,0.5397710800170898,3.79488662311009,0.7796573042869568,3.424193859100342
172,0.0006879999999999999,0.538741912160601,3.8127091271536693,0.7590945959091187,3.437483549118042
173,0.000692,0.5317273395402091,3.885983739580427,0.8018563985824585,3.5988078117370605
174,0.000696,0.5303739394460406,3.9371412822178433,0.7906494140625,3.555978298187256
175,0.0007,0.5268037404332843,3.9704342569623674,0.7772870659828186,3.6730411052703857
176,0.000704,0.5262756049633026,3.986788272857666,0.7861506342887878,3.6511809825897217
177,0.000708,0.5232068725994655,3.994326114654541,0.8131213188171387,3.7005527019500732
178,0.000712,0.5208557333265033,4.071114471980503,0.7964683175086975,3.7180633544921875
179,0.000716,0.5188093951770237,4.0501781191144675,0.7902469635009766,3.716529369354248
180,0.0007199999999999999,0.5193820595741272,4.0368241582598,0.7858871817588806,3.7278823852539062
181,0.000724,0.5225920847484044,4.068058558872768,0.8043156266212463,3.6850409507751465
182,0.000728,0.5206205759729657,4.038911955697196,0.7983099222183228,3.761669874191284
183,0.000732,0.5146994079862323,4.108455964497158,0.7956894636154175,3.7456204891204834
184,0.000736,0.5296680501529148,4.093350376401629,0.8573071360588074,3.7627341747283936
185,0.00074,0.5260958927018302,4.016812256404331,0.7507340908050537,3.623840093612671
186,0.000744,0.5302105375698635,3.9469382422310963,0.8646278381347656,3.6601340770721436
187,0.000748,0.5345522591045925,4.010830742972238,0.758496880531311,3.5461385250091553
188,0.0007520000000000001,0.5418735146522522,3.8621353081294467,0.7996380925178528,3.6715316772460938
189,0.000756,0.5397219061851501,3.8950039318629672,0.7760315537452698,3.417858123779297
190,0.00076,0.5559776851109096,3.884916305541992,0.9123225212097168,3.7145490646362305
191,0.000764,0.5556355587073735,3.9296747616359164,0.7220847606658936,3.458505153656006
192,0.000768,0.523365489074162,3.945517267499651,0.8352906107902527,3.6328125
193,0.000772,0.5229863779885429,3.992891720363072,0.7858965992927551,3.6102454662323
194,0.000776,0.5519306574548993,4.013559000832694,0.7707747220993042,3.534850835800171
195,0.0007800000000000001,0.5283267668315342,3.8736162866864885,0.7946074604988098,3.420806884765625
196,0.0007840000000000001,0.5351059011050633,3.841390609741211,0.8165621757507324,3.392426013946533
197,0.0007880000000000001,0.523207140820367,3.8831826618739536,0.7703239321708679,3.4441123008728027
198,0.0007920000000000001,0.5163410476275853,3.8211511203220914,0.796863853931427,3.4471487998962402
199,0.000796,0.508938763822828,3.8684421266828264,0.7822498083114624,3.398343563079834
200,0.0008,0.5055305787495205,3.8168554987226213,0.8152705430984497,3.4407806396484375
201,0.000804,0.5088103711605072,3.748857464109148,0.7778711318969727,3.3292903900146484
202,0.000808,0.5149776382105691,3.794788224356515,0.8585097789764404,3.462002754211426
203,0.0008120000000000001,0.5068994292191097,3.7669363021850586,0.7575026154518127,3.32020902633667
204,0.000816,0.5015580398695809,3.792549099240984,0.8278666734695435,3.451458692550659
205,0.00082,0.5048230077539172,3.840748037610735,0.7962630987167358,3.4159905910491943
206,0.000824,0.5015381234032767,3.8007874488830566,0.7786793112754822,3.499295711517334
207,0.000828,0.5023692037378039,3.8780106135777066,0.8148455619812012,3.433117628097534
208,0.000832,0.5029717939240592,3.839552879333496,0.8579252362251282,3.470618724822998
209,0.0008359999999999999,0.5073619059153965,3.819081578935896,0.7751268744468689,3.4317355155944824
210,0.00084,0.5073301877294268,3.8610119819641113,0.8025324940681458,3.4515252113342285
211,0.000844,0.49520682437079294,3.8128556524004256,0.8194280862808228,3.4536874294281006
212,0.000848,0.49533724784851074,3.867165837969099,0.8158172369003296,3.4607768058776855
213,0.000852,0.49616083928516935,3.8251369340079173,0.7998521327972412,3.423494338989258
214,0.000856,0.5063019820622036,3.8004253251211986,0.8291162252426147,3.5341620445251465
215,0.00086,0.49267461044447763,3.794527530670166,0.7984346747398376,3.3679027557373047
216,0.000864,0.4922050748552595,3.8522264616830006,0.8106061816215515,3.553029775619507
217,0.0008680000000000001,0.49632682119097027,3.829190799168178,0.7943803668022156,3.42756986618042
218,0.000872,0.48826512694358826,3.9033500126429965,0.8430455923080444,3.6115660667419434
219,0.000876,0.49005558661052157,3.9226153237479076,0.7792524695396423,3.5544633865356445
220,0.00088,0.4856301120349339,3.8748007161276683,0.8246775269508362,3.532590627670288
221,0.000884,0.48434988941465107,3.9123173441205705,0.8085098266601562,3.5528154373168945
222,0.000888,0.48772187318120686,3.8686303070613315,0.8312596082687378,3.5156092643737793
223,0.000892,0.47940521580832346,3.9225742476327077,0.809693455696106,3.594510555267334
224,0.000896,0.47715178557804655,3.9492357798985074,0.8182355761528015,3.617338180541992
225,0.0009000000000000001,0.47272797993251253,3.9580439158848355,0.8031986355781555,3.619816303253174
226,0.0009040000000000001,0.47354392068726675,3.962226493018014,0.8334624767303467,3.6435294151306152
227,0.0009080000000000001,0.47122285195759367,3.9369732311793735,0.8091979026794434,3.6121058464050293
228,0.000912,0.47102258460862295,3.9228853498186385,0.8334523439407349,3.6332995891571045
229,0.000916,0.470604019505637,3.93340151650565,0.8243125677108765,3.593001127243042
230,0.00092,0.4714011975697109,3.9188830852508545,0.803516685962677,3.6053528785705566
231,0.000924,0.47232140813555035,3.930311237062727,0.8305482268333435,3.5534467697143555
232,0.0009280000000000001,0.4730245726449149,3.946840354374477,0.8536220788955688,3.7099170684814453
233,0.0009320000000000001,0.4985359183379582,4.007881437029157,0.8072486519813538,3.5839505195617676
234,0.0009360000000000001,0.48766436747142244,3.9989006519317627,0.8027070164680481,3.7463340759277344
235,0.00094,0.47693332603999544,3.951049327850342,0.861152172088623,3.615457534790039
236,0.000944,0.4786565474101475,4.03398551259722,0.8199532628059387,3.7164363861083984
237,0.000948,0.4738923566681998,4.025475025177002,0.8960933685302734,3.7424018383026123
238,0.0009519999999999999,0.4719374435288565,4.096577303750174,0.8128875494003296,3.7435407638549805
239,0.0009559999999999999,0.468910140650613,4.076848711286273,0.8583393096923828,3.8115830421447754
240,0.00096,0.46661445924213957,4.066308089665005,0.8046628832817078,3.7180042266845703
241,0.000964,0.46572946650641306,4.069581304277692,0.8551543354988098,3.800539016723633
242,0.000968,0.4709363409451076,4.153154168810163,0.8072425723075867,3.748506546020508
243,0.000972,0.47470104694366455,4.122255870274135,0.841205358505249,3.867306709289551
244,0.000976,0.4828860121113913,4.0988969802856445,0.8159430027008057,3.645176887512207
245,0.00098,0.473125730242048,3.9611477851867676,0.8517687320709229,3.767855405807495
246,0.000984,0.4711929474558149,4.005135672433036,0.8260483741760254,3.5873236656188965
247,0.000988,0.4678105413913727,3.9740470477512906,0.8713363409042358,3.72279691696167
248,0.000992,0.4605252870491573,3.992330891745431,0.7959516644477844,3.5734806060791016
249,0.000996,0.4567867432321821,3.9970442908150807,0.8459566831588745,3.6548123359680176
250,0.001,0.4542831948825291,3.93073878969465,0.8366683125495911,3.5566108226776123
251,0.001,0.4576558385576521,3.9616293225969588,0.8526366949081421,3.6122405529022217
252,0.001,0.45966824889183044,3.9617416858673096,0.8426223397254944,3.5385215282440186
253,0.001,0.46812983070101055,3.9559168134416853,0.9005804061889648,3.5970802307128906
254,0.001,0.45418194787842886,3.8956166335514615,0.8429683446884155,3.5437064170837402
255,0.001,0.45300755330494474,3.9564212390354703,0.8450309038162231,3.6165695190429688
256,0.001,0.45290536539895193,3.903951781136649,0.8539878726005554,3.561126708984375
257,0.001,0.44967186025210787,3.9012777464730397,0.8554673194885254,3.533252716064453
258,0.001,0.4484534646783556,3.878291606903076,0.8520176410675049,3.56384539604187
259,0.001,0.4514619324888502,3.9038681302751814,0.8653830289840698,3.504784345626831
260,0.001,0.4518341507230486,3.9277965000697543,0.8630335330963135,3.5708541870117188
261,0.001,0.45406285354069303,3.982193265642439,0.8808982968330383,3.6238174438476562
262,0.001,0.4560399183205196,4.021230322974069,0.8534840941429138,3.6490111351013184
263,0.001,0.44992207629340036,3.994691848754883,0.8842261433601379,3.7071139812469482
264,0.001,0.45070055552891325,4.0491108894348145,0.8705911040306091,3.707164764404297
265,0.001,0.44546947308949064,4.006518227713449,0.8339604735374451,3.716322422027588
266,0.001,0.44820512192589895,4.04127516065325,0.8474830389022827,3.6624302864074707
267,0.001,0.447297351700919,3.99039397920881,0.8410990834236145,3.6304750442504883
268,0.001,0.46372667806489126,3.9428019523620605,0.8464658856391907,3.629936933517456
269,0.001,0.4480470248631069,4.034267493656704,0.8635309338569641,3.656484603881836
270,0.001,0.4410095853464944,4.021786962236677,0.8588138818740845,3.6756935119628906
271,0.001,0.43948220780917574,3.9877095222473145,0.862030565738678,3.6416471004486084
272,0.001,0.44063158546175274,4.011194569723947,0.8792820572853088,3.714995861053467
273,0.001,0.43817745787756784,3.9817913600376675,0.8490260243415833,3.619227886199951
274,0.001,0.44284658772604807,4.040212154388428,0.8606519103050232,3.753188133239746
275,0.001,0.4431330817086356,4.03545481818063,0.8461111187934875,3.6230618953704834
276,0.001,0.44454556703567505,4.0461017063685825,0.8774436712265015,3.7179603576660156
277,0.001,0.4408965621675764,4.010136808667864,0.8760876655578613,3.617872953414917
278,0.001,0.4353384631020682,3.9788905552455356,0.8504642844200134,3.628725051879883
279,0.001,0.44467511773109436,3.9492477689470564,0.8504691123962402,3.5553321838378906
280,0.001,0.47412330337933134,3.9828964642116,0.9113429188728333,3.74859619140625
281,0.001,0.47439596482685636,4.016156605311802,0.8106248378753662,3.495563507080078
282,0.001,0.4548209139278957,3.9540090220315114,0.8194735050201416,3.646664619445801
283,0.001,0.44585567712783813,3.9944701875959123,0.8704569339752197,3.599421262741089
284,0.001,0.45244202443531584,4.073384898049491,0.852756917476654,3.6891722679138184
285,0.001,0.45202950068882536,3.986384868621826,0.8663957715034485,3.575039863586426
286,0.001,0.44470714245523724,4.011360440935407,0.8825364708900452,3.6580867767333984
287,0.001,0.44187825492450167,3.8780726364680698,0.8411787748336792,3.523493528366089
288,0.001,0.4461003371647426,3.8437102181570872,0.9033733010292053,3.5199713706970215
289,0.001,0.4391669886452811,3.923909527914865,0.8423570990562439,3.5303759574890137
290,0.001,0.43210300377437044,3.9312257766723633,0.87934410572052,3.606550693511963
291,0.001,0.4296169579029083,3.9868081637791226,0.8730677962303162,3.653883695602417
292,0.001,0.42580120052610126,3.9415054661887035,0.8832178115844727,3.5972890853881836
